#EXPORTTYPE:                 ,DATA COMPARE                   
#FILE:                       ,LG.ngb-st9                     
#FORMAT:                     ,NETZSCH5                       
#FTYPE:                      ,ANSI                           
#IDENTITY:                   ,Saras                          
#DECIMAL:                    ,POINT                          
#SEPARATOR:                  ,COMMA                          
#MTYPE:                      ,TG                             
#INSTRUMENT:                 ,NETZSCH TG 209F1 Libra         
#PROJECT:                    ,PM                             
#DATE/TIME:                  ,15/01/2018 10:13:45 AM (UTC+11)
#CORR. FILE:                 ,                               
#TEMPCAL:                    ,TCALZERO.TCX                   
#LABORATORY:                 ,Capture Lab                    
#OPERATOR:                   ,Frank                          
#REMARK:                     ,                               
#SAMPLE:                     ,LG                             
#SAMPLE MASS /mg:            ,17.9379                        
#MATERIAL:                   ,zeolite                        
#TYPE OF CRUCIBLE:           ,Al2O3                          
#SAMPLE CRUCIBLE MASS /mg:   ,167.6485                       
#REFERENCE CRUCIBLE MASS /mg:,                               
#M.RANGE /mg:                ,2000                           
#CORR. CODE:                 ,090                            
#RANGE:                      ,32°C/10.0(K/min)/900°C         
#SEGMENT:                    ,S1/1                           
#SEG. 1:                     ,32°C/10.0(K/min)/900°C         

##Temp./°C,Mass loss/mg
721.79800,     -18.01441
721.89800,     -18.01438
721.99800,     -18.01454
722.09800,     -18.01452
722.19800,     -18.01455
722.29800,     -18.01456
722.39800,     -18.01462
722.49800,     -18.01460
722.59800,     -18.01467
722.69800,     -18.01464
722.79800,     -18.01480
722.89800,     -18.01478
722.99800,     -18.01485
723.09800,     -18.01492
723.19800,     -18.01494
723.29800,     -18.01516
723.39800,     -18.01519
723.49800,     -18.01525
723.59800,     -18.01533
723.69800,     -18.01553
723.79800,     -18.01561
723.89800,     -18.01568
723.99800,     -18.01575
724.09800,     -18.01594
724.19800,     -18.01600
724.29800,     -18.01607
724.39800,     -18.01611
724.49800,     -18.01641
724.59800,     -18.01647
724.69800,     -18.01652
724.79800,     -18.01682
724.89800,     -18.01696
724.99800,     -18.01715
725.09800,     -18.01733
725.19800,     -18.01739
725.29800,     -18.01756
725.39800,     -18.01764
725.49800,     -18.01760
725.59800,     -18.01768
725.69800,     -18.01764
725.79800,     -18.01761
725.89800,     -18.01769
725.99800,     -18.01765
726.09800,     -18.01783
726.19800,     -18.01780
726.29800,     -18.01787
726.39800,     -18.01784
726.49800,     -18.01780
726.59800,     -18.01788
726.69800,     -18.01795
726.79800,     -18.01790
726.89800,     -18.01808
726.99800,     -18.01815
727.09800,     -18.01822
727.19800,     -18.01828
727.29800,     -18.01847
727.39800,     -18.01854
727.49800,     -18.01851
727.59800,     -18.01858
727.69800,     -18.01855
727.79800,     -18.01852
727.89800,     -18.01849
727.99800,     -18.01846
728.09800,     -18.01843
728.19800,     -18.01840
728.29800,     -18.01837
728.39800,     -18.01833
728.49800,     -18.01841
728.59800,     -18.01838
728.69800,     -18.01835
728.79800,     -18.01832
728.89800,     -18.01819
728.99800,     -18.01816
729.09800,     -18.01813
729.19800,     -18.01810
729.29800,     -18.01797
729.39800,     -18.01794
729.49800,     -18.01784
729.59800,     -18.01778
729.69800,     -18.01755
729.79800,     -18.01752
729.89800,     -18.01739
729.99800,     -18.01730
730.09800,     -18.01723
730.19800,     -18.01720
730.29800,     -18.01711
730.39800,     -18.01704
730.49800,     -18.01711
730.59800,     -18.01708
730.69800,     -18.01705
730.79800,     -18.01710
730.89800,     -18.01709
730.99800,     -18.01706
731.09800,     -18.01713
731.19800,     -18.01710
731.29800,     -18.01707
731.39800,     -18.01724
731.49800,     -18.01721
731.59800,     -18.01718
731.69800,     -18.01725
731.79800,     -18.01722
731.89800,     -18.01719
731.99800,     -18.01716
732.09800,     -18.01713
732.19800,     -18.01710
732.29800,     -18.01697
732.39800,     -18.01694
732.49800,     -18.01691
732.59800,     -18.01688
732.69800,     -18.01685
732.79800,     -18.01682
732.89800,     -18.01679
732.99800,     -18.01676
733.09800,     -18.01673
733.19800,     -18.01670
733.29800,     -18.01667
733.39800,     -18.01666
733.49800,     -18.01641
733.59800,     -18.01638
733.69800,     -18.01635
733.79800,     -18.01632
733.89800,     -18.01629
733.99800,     -18.01624
734.09800,     -18.01643
734.19800,     -18.01639
734.29800,     -18.01647
734.39800,     -18.01654
734.49800,     -18.01651
734.59800,     -18.01658
734.69800,     -18.01656
734.79800,     -18.01672
734.89800,     -18.01669
734.99800,     -18.01686
735.09800,     -18.01693
735.19800,     -18.01690
735.29800,     -18.01707
735.39800,     -18.01705
735.49800,     -18.01711
735.59800,     -18.01708
735.69800,     -18.01715
735.79800,     -18.01712
735.89800,     -18.01709
735.99800,     -18.01706
736.09800,     -18.01703
736.19800,     -18.01700
736.29800,     -18.01697
736.39800,     -18.01694
736.49800,     -18.01691
736.59800,     -18.01688
736.69800,     -18.01684
736.79800,     -18.01691
736.89800,     -18.01688
736.99800,     -18.01683
737.09800,     -18.01702
737.19800,     -18.01710
737.29800,     -18.01706
737.39800,     -18.01712
737.49800,     -18.01740
737.59800,     -18.01747
737.69800,     -18.01764
737.79800,     -18.01780
737.89800,     -18.01795
737.99800,     -18.01802
738.09800,     -18.01800
738.19800,     -18.01830
738.29800,     -18.01842
738.39800,     -18.01843
738.49800,     -18.01860
738.59800,     -18.01857
738.69800,     -18.01864
738.79800,     -18.01861
738.89800,     -18.01858
738.99800,     -18.01855
739.09800,     -18.01862
739.19800,     -18.01859
739.29800,     -18.01866
739.39800,     -18.01873
739.49800,     -18.01880
739.59800,     -18.01887
739.69800,     -18.01884
739.79800,     -18.01887
739.89800,     -18.01896
739.99800,     -18.01895
740.09800,     -18.01912
740.19800,     -18.01909
740.29800,     -18.01906
740.39800,     -18.01913
740.49800,     -18.01910
740.59800,     -18.01917
740.69800,     -18.01914
740.79800,     -18.01911
740.89800,     -18.01918
740.99800,     -18.01915
741.09800,     -18.01932
741.19800,     -18.01929
741.29800,     -18.01925
741.39800,     -18.01933
741.49800,     -18.01930
741.59800,     -18.01926
741.69800,     -18.01923
741.79800,     -18.01930
741.89800,     -18.01927
741.99800,     -18.01934
742.09800,     -18.01953
742.19800,     -18.01948
742.29800,     -18.01955
742.39800,     -18.01952
742.49800,     -18.01949
742.59800,     -18.01945
742.69800,     -18.01953
742.79800,     -18.01950
742.89800,     -18.01957
742.99800,     -18.01974
743.09800,     -18.01983
743.19800,     -18.01989
743.29800,     -18.02014
743.39800,     -18.02021
743.49800,     -18.02019
743.59800,     -18.02025
743.69800,     -18.02022
743.79800,     -18.02019
743.89800,     -18.02016
743.99800,     -18.02013
744.09800,     -18.02010
744.19800,     -18.02007
744.29800,     -18.01994
744.39800,     -18.01991
744.49800,     -18.01988
744.59800,     -18.01985
744.69800,     -18.01982
744.79800,     -18.01989
744.89800,     -18.01996
744.99800,     -18.02013
745.09800,     -18.02021
745.19800,     -18.02037
745.29800,     -18.02055
745.39800,     -18.02070
745.49800,     -18.02098
745.59800,     -18.02114
745.69800,     -18.02128
745.79800,     -18.02148
745.89800,     -18.02155
745.99800,     -18.02162
746.09800,     -18.02179
746.19800,     -18.02176
746.29800,     -18.02173
746.39800,     -18.02170
746.49800,     -18.02167
746.59800,     -18.02164
746.69800,     -18.02141
746.79800,     -18.02137
746.89800,     -18.02133
746.99800,     -18.02121
747.09800,     -18.02107
747.19800,     -18.02105
747.29800,     -18.02103
747.39800,     -18.02089
747.49800,     -18.02086
747.59800,     -18.02062
747.69800,     -18.02060
747.79800,     -18.02057
747.89800,     -18.02054
747.99800,     -18.02051
748.09800,     -18.02047
748.19800,     -18.02044
748.29800,     -18.02041
748.39800,     -18.02038
748.49800,     -18.02055
748.59800,     -18.02052
748.69800,     -18.02049
748.79800,     -18.02056
748.89800,     -18.02053
748.99800,     -18.02060
749.09800,     -18.02067
749.19800,     -18.02064
749.29800,     -18.02081
749.39800,     -18.02088
749.49800,     -18.02085
749.59800,     -18.02092
749.69800,     -18.02088
749.79800,     -18.02085
749.89800,     -18.02082
749.99800,     -18.02069
750.09800,     -18.02066
750.19800,     -18.02053
750.29800,     -18.02031
750.39800,     -18.02027
750.49800,     -18.02014
750.59800,     -18.02001
750.69800,     -18.01997
750.79800,     -18.01985
750.89800,     -18.01962
750.99800,     -18.01958
751.09800,     -18.01945
751.19800,     -18.01942
751.29800,     -18.01939
751.39800,     -18.01926
751.49800,     -18.01923
751.59800,     -18.01920
751.69800,     -18.01917
751.79800,     -18.01924
751.89800,     -18.01921
751.99800,     -18.01920
752.09800,     -18.01925
752.19800,     -18.01941
752.29800,     -18.01942
752.39800,     -18.01950
752.49800,     -18.01957
752.59800,     -18.01979
752.69800,     -18.01992
752.79800,     -18.02023
752.89800,     -18.02037
752.99800,     -18.02047
753.09800,     -18.02072
753.19800,     -18.02091
753.29800,     -18.02115
753.39800,     -18.02124
753.49800,     -18.02146
753.59800,     -18.02158
753.69800,     -18.02172
753.79800,     -18.02183
753.89800,     -18.02189
753.99800,     -18.02195
754.09800,     -18.02186
754.19800,     -18.02179
754.29800,     -18.02156
754.39800,     -18.02149
754.49800,     -18.02140
754.59800,     -18.02138
754.69800,     -18.02124
754.79800,     -18.02120
754.89800,     -18.02118
754.99800,     -18.02124
755.09800,     -18.02125
755.19800,     -18.02136
755.29800,     -18.02155
755.39800,     -18.02162
755.49800,     -18.02170
755.59800,     -18.02186
755.69800,     -18.02193
755.79800,     -18.02193
755.89800,     -18.02196
755.99800,     -18.02193
756.09800,     -18.02190
756.19800,     -18.02187
756.29800,     -18.02184
756.39800,     -18.02181
756.49800,     -18.02168
756.59800,     -18.02165
756.69800,     -18.02161
756.79800,     -18.02158
756.89800,     -18.02155
756.99800,     -18.02153
757.09800,     -18.02139
757.19800,     -18.02136
757.29800,     -18.02133
757.39800,     -18.02129
757.49800,     -18.02126
757.59800,     -18.02134
757.69800,     -18.02130
757.79800,     -18.02127
757.89800,     -18.02124
757.99800,     -18.02131
758.09800,     -18.02128
758.19800,     -18.02125
758.29800,     -18.02122
758.39800,     -18.02118
758.49800,     -18.02115
758.59800,     -18.02112
758.69800,     -18.02109
758.79800,     -18.02105
758.89800,     -18.02113
758.99800,     -18.02110
759.09800,     -18.02128
759.19800,     -18.02123
759.29800,     -18.02120
759.39800,     -18.02128
759.49800,     -18.02124
759.59800,     -18.02121
759.69800,     -18.02118
759.79800,     -18.02114
759.89800,     -18.02111
759.99800,     -18.02108
760.09800,     -18.02105
760.19800,     -18.02102
760.29800,     -18.02099
760.39800,     -18.02095
760.49800,     -18.02102
760.59800,     -18.02099
760.69800,     -18.02096
760.79800,     -18.02093
760.89800,     -18.02100
760.99800,     -18.02097
761.09800,     -18.02093
761.19800,     -18.02099
761.29800,     -18.02107
761.39800,     -18.02104
761.49800,     -18.02101
761.59800,     -18.02098
761.69800,     -18.02105
761.79800,     -18.02101
761.89800,     -18.02098
761.99800,     -18.02095
762.09800,     -18.02092
762.19800,     -18.02089
762.29800,     -18.02086
762.39800,     -18.02082
762.49800,     -18.02079
762.59800,     -18.02076
762.69800,     -18.02073
762.79800,     -18.02070
762.89800,     -18.02067
762.99800,     -18.02064
763.09800,     -18.02060
763.19800,     -18.02057
763.29800,     -18.02060
763.39800,     -18.02061
763.49800,     -18.02058
763.59800,     -18.02055
763.69800,     -18.02052
763.79800,     -18.02058
763.89800,     -18.02055
763.99800,     -18.02052
764.09800,     -18.02068
764.19800,     -18.02066
764.29800,     -18.02072
764.39800,     -18.02069
764.49800,     -18.02066
764.59800,     -18.02071
764.69800,     -18.02070
764.79800,     -18.02067
764.89800,     -18.02072
764.99800,     -18.02070
765.09800,     -18.02067
765.19800,     -18.02064
765.29800,     -18.02055
765.39800,     -18.02047
765.49800,     -18.02034
765.59800,     -18.02031
765.69800,     -18.02017
765.79800,     -18.01995
765.89800,     -18.01981
765.99800,     -18.01969
766.09800,     -18.01955
766.19800,     -18.01921
766.29800,     -18.01908
766.39800,     -18.01906
766.49800,     -18.01892
766.59800,     -18.01869
766.69800,     -18.01866
766.79800,     -18.01853
766.89800,     -18.01850
766.99800,     -18.01836
767.09800,     -18.01833
767.19800,     -18.01820
767.29800,     -18.01816
767.39800,     -18.01793
767.49800,     -18.01790
767.59800,     -18.01787
767.69800,     -18.01784
767.79800,     -18.01801
767.89800,     -18.01808
767.99800,     -18.01815
768.09800,     -18.01822
768.19800,     -18.01817
768.29800,     -18.01835
768.39800,     -18.01842
768.49800,     -18.01838
768.59800,     -18.01846
768.69800,     -18.01841
768.79800,     -18.01849
768.89800,     -18.01846
768.99800,     -18.01841
769.09800,     -18.01860
769.19800,     -18.01857
769.29800,     -18.01863
769.39800,     -18.01860
769.49800,     -18.01867
769.59800,     -18.01864
769.69800,     -18.01870
769.79800,     -18.01867
769.89800,     -18.01884
769.99800,     -18.01891
770.09800,     -18.01897
770.19800,     -18.01904
770.29800,     -18.01920
770.39800,     -18.01930
770.49800,     -18.01944
770.59800,     -18.01972
770.69800,     -18.01987
770.79800,     -18.02016
770.89800,     -18.02021
770.99800,     -18.02050
771.09800,     -18.02055
771.19800,     -18.02062
771.29800,     -18.02069
771.39800,     -18.02095
771.49800,     -18.02102
771.59800,     -18.02110
771.69800,     -18.02105
771.79800,     -18.02123
771.89800,     -18.02129
771.99800,     -18.02136
772.09800,     -18.02163
772.19800,     -18.02169
772.29800,     -18.02188
772.39800,     -18.02203
772.49800,     -18.02231
772.59800,     -18.02246
772.69800,     -18.02265
772.79800,     -18.02271
772.89800,     -18.02286
772.99800,     -18.02293
773.09800,     -18.02309
773.19800,     -18.02326
773.29800,     -18.02333
773.39800,     -18.02340
773.49800,     -18.02346
773.59800,     -18.02363
773.69800,     -18.02371
773.79800,     -18.02378
773.89800,     -18.02374
773.99800,     -18.02381
774.09800,     -18.02378
774.19800,     -18.02373
774.29800,     -18.02392
774.39800,     -18.02388
774.49800,     -18.02385
774.59800,     -18.02381
774.69800,     -18.02389
774.79800,     -18.02385
774.89800,     -18.02392
774.99800,     -18.02389
775.09800,     -18.02385
775.19800,     -18.02392
775.29800,     -18.02389
775.39800,     -18.02386
775.49800,     -18.02402
775.59800,     -18.02399
775.69800,     -18.02396
775.79800,     -18.02392
775.89800,     -18.02394
775.99800,     -18.02396
776.09800,     -18.02393
776.19800,     -18.02389
776.29800,     -18.02386
776.39800,     -18.02383
776.49800,     -18.02380
776.59800,     -18.02376
776.69800,     -18.02373
776.79800,     -18.02370
776.89800,     -18.02367
776.99800,     -18.02363
777.09800,     -18.02360
777.19800,     -18.02357
777.29800,     -18.02353
777.39800,     -18.02350
777.49800,     -18.02347
777.59800,     -18.02344
777.69800,     -18.02340
777.79800,     -18.02337
777.89800,     -18.02334
777.99800,     -18.02321
778.09800,     -18.02317
778.19800,     -18.02314
778.29800,     -18.02311
778.39800,     -18.02307
778.49800,     -18.02284
778.59800,     -18.02281
778.69800,     -18.02278
778.79800,     -18.02274
778.89800,     -18.02271
778.99800,     -18.02268
779.09800,     -18.02279
779.19800,     -18.02281
779.29800,     -18.02278
779.39800,     -18.02275
779.49800,     -18.02271
779.59800,     -18.02268
779.69800,     -18.02265
779.79800,     -18.02261
779.89800,     -18.02258
779.99800,     -18.02255
780.09800,     -18.02252
780.19800,     -18.02248
780.29800,     -18.02245
780.39800,     -18.02252
780.49800,     -18.02248
780.59800,     -18.02245
780.69800,     -18.02242
780.79800,     -18.02238
780.89800,     -18.02245
780.99800,     -18.02242
781.09800,     -18.02238
781.19800,     -18.02235
781.29800,     -18.02232
781.39800,     -18.02228
781.49800,     -18.02225
781.59800,     -18.02222
781.69800,     -18.02219
781.79800,     -18.02214
781.89800,     -18.02222
781.99800,     -18.02219
782.09800,     -18.02215
782.19800,     -18.02209
782.29800,     -18.02229
782.39800,     -18.02225
782.49800,     -18.02233
782.59800,     -18.02229
782.69800,     -18.02214
782.79800,     -18.02190
782.89800,     -18.02190
782.99800,     -18.02175
783.09800,     -18.02172
783.19800,     -18.02180
783.29800,     -18.02197
783.39800,     -18.02203
783.49800,     -18.02199
783.59800,     -18.02205
783.69800,     -18.02202
783.79800,     -18.02199
783.89800,     -18.02205
783.99800,     -18.02202
784.09800,     -18.02199
784.19800,     -18.02216
784.29800,     -18.02212
784.39800,     -18.02209
784.49800,     -18.02205
784.59800,     -18.02212
784.69800,     -18.02209
784.79800,     -18.02212
784.89800,     -18.02212
784.99800,     -18.02219
785.09800,     -18.02215
785.19800,     -18.02232
785.29800,     -18.02229
785.39800,     -18.02235
785.49800,     -18.02242
785.59800,     -18.02245
785.69800,     -18.02246
785.79800,     -18.02262
785.89800,     -18.02269
785.99800,     -18.02265
786.09800,     -18.02272
786.19800,     -18.02269
786.29800,     -18.02265
786.39800,     -18.02262
786.49800,     -18.02269
786.59800,     -18.02265
786.69800,     -18.02262
786.79800,     -18.02275
786.89800,     -18.02275
786.99800,     -18.02271
787.09800,     -18.02248
787.19800,     -18.02245
787.29800,     -18.02242
787.39800,     -18.02238
787.49800,     -18.02226
787.59800,     -18.02221
787.69800,     -18.02218
787.79800,     -18.02207
787.89800,     -18.02201
787.99800,     -18.02198
788.09800,     -18.02185
788.19800,     -18.02181
788.29800,     -18.02161
788.39800,     -18.02155
788.49800,     -18.02151
788.59800,     -18.02148
788.69800,     -18.02134
788.79800,     -18.02131
788.89800,     -18.02128
788.99800,     -18.02124
789.09800,     -18.02121
789.19800,     -18.02117
789.29800,     -18.02114
789.39800,     -18.02111
789.49800,     -18.02107
789.59800,     -18.02104
789.69800,     -18.02101
789.79800,     -18.02097
789.89800,     -18.02104
789.99800,     -18.02100
790.09800,     -18.02097
790.19800,     -18.02114
790.29800,     -18.02111
790.39800,     -18.02117
790.49800,     -18.02124
790.59800,     -18.02130
790.69800,     -18.02127
790.79800,     -18.02143
790.89800,     -18.02120
790.99800,     -18.02116
791.09800,     -18.02103
791.19800,     -18.02090
791.29800,     -18.02076
791.39800,     -18.02053
791.49800,     -18.02039
791.59800,     -18.02026
791.69800,     -18.02023
791.79800,     -18.02019
791.89800,     -18.02016
791.99800,     -18.02022
792.09800,     -18.02019
792.19800,     -18.02025
792.29800,     -18.02022
792.39800,     -18.02038
792.49800,     -18.02035
792.59800,     -18.02034
792.69800,     -18.02038
792.79800,     -18.02039
792.89800,     -18.02042
792.99800,     -18.02049
793.09800,     -18.02069
793.19800,     -18.02081
793.29800,     -18.02088
793.39800,     -18.02105
793.49800,     -18.02111
793.59800,     -18.02117
793.69800,     -18.02124
793.79800,     -18.02127
793.89800,     -18.02137
793.99800,     -18.02144
794.09800,     -18.02139
794.19800,     -18.02147
794.29800,     -18.02143
794.39800,     -18.02140
794.49800,     -18.02126
794.59800,     -18.02123
794.69800,     -18.02109
794.79800,     -18.02106
794.89800,     -18.02104
794.99800,     -18.02079
795.09800,     -18.02076
795.19800,     -18.02072
795.29800,     -18.02069
795.39800,     -18.02065
795.49800,     -18.02052
795.59800,     -18.02049
795.69800,     -18.02035
795.79800,     -18.02021
795.89800,     -18.02018
795.99800,     -18.02015
796.09800,     -18.02011
796.19800,     -18.02018
796.29800,     -18.02025
796.39800,     -18.02031
796.49800,     -18.02048
796.59800,     -18.02054
796.69800,     -18.02061
796.79800,     -18.02086
796.89800,     -18.02105
796.99800,     -18.02108
797.09800,     -18.02137
797.19800,     -18.02142
797.29800,     -18.02148
797.39800,     -18.02166
797.49800,     -18.02173
797.59800,     -18.02169
797.69800,     -18.02177
797.79800,     -18.02173
797.89800,     -18.02169
797.99800,     -18.02175
798.09800,     -18.02172
798.19800,     -18.02168
798.29800,     -18.02165
798.39800,     -18.02161
798.49800,     -18.02158
798.59800,     -18.02145
798.69800,     -18.02141
798.79800,     -18.02127
798.89800,     -18.02124
798.99800,     -18.02121
799.09800,     -18.02117
799.19800,     -18.02114
799.29800,     -18.02110
799.39800,     -18.02107
799.49800,     -18.02107
799.59800,     -18.02110
799.69800,     -18.02106
799.79800,     -18.02103
799.89800,     -18.02109
799.99800,     -18.02106
800.09800,     -18.02102
800.19800,     -18.02118
800.29800,     -18.02115
800.39800,     -18.02122
800.49800,     -18.02129
800.59800,     -18.02149
800.69800,     -18.02171
800.79800,     -18.02209
800.89800,     -18.02215
800.99800,     -18.02260
801.09800,     -18.02268
801.19800,     -18.02311
801.29800,     -18.02349
801.39800,     -18.02357
801.49800,     -18.02392
801.59800,     -18.02420
801.69800,     -18.02445
801.79800,     -18.02463
801.89800,     -18.02479
801.99800,     -18.02506
802.09800,     -18.02522
802.19800,     -18.02529
802.29800,     -18.02545
802.39800,     -18.02552
802.49800,     -18.02548
802.59800,     -18.02554
802.69800,     -18.02551
802.79800,     -18.02547
802.89800,     -18.02544
802.99800,     -18.02540
803.09800,     -18.02526
803.19800,     -18.02523
803.29800,     -18.02519
803.39800,     -18.02506
803.49800,     -18.02504
803.59800,     -18.02480
803.69800,     -18.02466
803.79800,     -18.02442
803.89800,     -18.02418
803.99800,     -18.02393
804.09800,     -18.02361
804.19800,     -18.02325
804.29800,     -18.02293
804.39800,     -18.02271
804.49800,     -18.02226
804.59800,     -18.02212
804.69800,     -18.02210
804.79800,     -18.02183
804.89800,     -18.02203
804.99800,     -18.02199
805.09800,     -18.02196
805.19800,     -18.02172
805.29800,     -18.02157
805.39800,     -18.02155
805.49800,     -18.02141
805.59800,     -18.02138
805.69800,     -18.02124
805.79800,     -18.02122
805.89800,     -18.02097
805.99800,     -18.02083
806.09800,     -18.02081
806.19800,     -18.02066
806.29800,     -18.02053
806.39800,     -18.02052
806.49800,     -18.02026
806.59800,     -18.02023
806.69800,     -18.02009
806.79800,     -18.02005
806.89800,     -18.02002
806.99800,     -18.01998
807.09800,     -18.01994
807.19800,     -18.01991
807.29800,     -18.01977
807.39800,     -18.01974
807.49800,     -18.01970
807.59800,     -18.01966
807.69800,     -18.01952
807.79800,     -18.01949
807.89800,     -18.01945
807.99800,     -18.01922
808.09800,     -18.01918
808.19800,     -18.01915
808.29800,     -18.01911
808.39800,     -18.01902
808.49800,     -18.01894
808.59800,     -18.01890
808.69800,     -18.01886
808.79800,     -18.01873
808.89800,     -18.01869
808.99800,     -18.01856
809.09800,     -18.01842
809.19800,     -18.01829
809.29800,     -18.01815
809.39800,     -18.01811
809.49800,     -18.01798
809.59800,     -18.01794
809.69800,     -18.01790
809.79800,     -18.01777
809.89800,     -18.01773
809.99800,     -18.01770
810.09800,     -18.01776
810.19800,     -18.01773
810.29800,     -18.01769
810.39800,     -18.01765
810.49800,     -18.01765
810.59800,     -18.01768
810.69800,     -18.01764
810.79800,     -18.01761
810.89800,     -18.01767
810.99800,     -18.01764
811.09800,     -18.01780
811.19800,     -18.01786
811.29800,     -18.01792
811.39800,     -18.01799
811.49800,     -18.01818
811.59800,     -18.01832
811.69800,     -18.01844
811.79800,     -18.01859
811.89800,     -18.01866
811.99800,     -18.01878
812.09800,     -18.01903
812.19800,     -18.01900
812.29800,     -18.01906
812.39800,     -18.01903
812.49800,     -18.01909
812.59800,     -18.01906
812.69800,     -18.01924
812.79800,     -18.01918
812.89800,     -18.01924
812.99800,     -18.01930
813.09800,     -18.01937
813.19800,     -18.01954
813.29800,     -18.01959
813.39800,     -18.01977
813.49800,     -18.01992
813.59800,     -18.01998
813.69800,     -18.02004
813.79800,     -18.02034
813.89800,     -18.02038
813.99800,     -18.02044
814.09800,     -18.02051
814.19800,     -18.02047
814.29800,     -18.02044
814.39800,     -18.02040
814.49800,     -18.02036
814.59800,     -18.02033
814.69800,     -18.02029
814.79800,     -18.02025
814.89800,     -18.02042
814.99800,     -18.02038
815.09800,     -18.02034
815.19800,     -18.02031
815.29800,     -18.02027
815.39800,     -18.02033
815.49800,     -18.02040
815.59800,     -18.02068
815.69800,     -18.02073
815.79800,     -18.02079
815.89800,     -18.02085
815.99800,     -18.02112
816.09800,     -18.02107
816.19800,     -18.02124
816.29800,     -18.02140
816.39800,     -18.02146
816.49800,     -18.02154
816.59800,     -18.02149
816.69800,     -18.02155
816.79800,     -18.02150
816.89800,     -18.02168
816.99800,     -18.02166
817.09800,     -18.02170
817.19800,     -18.02167
817.29800,     -18.02173
817.39800,     -18.02180
817.49800,     -18.02175
817.59800,     -18.02192
817.69800,     -18.02187
817.79800,     -18.02194
817.89800,     -18.02201
817.99800,     -18.02197
818.09800,     -18.02193
818.19800,     -18.02200
818.29800,     -18.02196
818.39800,     -18.02192
818.49800,     -18.02189
818.59800,     -18.02185
818.69800,     -18.02181
818.79800,     -18.02178
818.89800,     -18.02174
818.99800,     -18.02191
819.09800,     -18.02187
819.19800,     -18.02183
819.29800,     -18.02179
819.39800,     -18.02186
819.49800,     -18.02182
819.59800,     -18.02178
819.69800,     -18.02175
819.79800,     -18.02171
819.89800,     -18.02157
819.99800,     -18.02153
820.09800,     -18.02150
820.19800,     -18.02146
820.29800,     -18.02122
820.39800,     -18.02119
820.49800,     -18.02115
820.59800,     -18.02101
820.69800,     -18.02097
820.79800,     -18.02094
820.89800,     -18.02090
820.99800,     -18.02086
821.09800,     -18.02093
821.19800,     -18.02109
821.29800,     -18.02105
821.39800,     -18.02112
821.49800,     -18.02108
821.59800,     -18.02104
821.69800,     -18.02100
821.79800,     -18.02097
821.89800,     -18.02083
821.99800,     -18.02079
822.09800,     -18.02061
822.19800,     -18.02051
822.29800,     -18.02048
822.39800,     -18.02038
822.49800,     -18.02030
822.59800,     -18.02020
822.69800,     -18.02013
822.79800,     -18.02001
822.89800,     -18.01995
822.99800,     -18.01977
823.09800,     -18.01967
823.19800,     -18.01954
823.29800,     -18.01944
823.39800,     -18.01937
823.49800,     -18.01933
823.59800,     -18.01919
823.69800,     -18.01915
823.79800,     -18.01912
823.89800,     -18.01908
823.99800,     -18.01904
824.09800,     -18.01900
824.19800,     -18.01897
824.29800,     -18.01903
824.39800,     -18.01899
824.49800,     -18.01905
824.59800,     -18.01902
824.69800,     -18.01898
824.79800,     -18.01894
824.89800,     -18.01891
824.99800,     -18.01887
825.09800,     -18.01883
825.19800,     -18.01879
825.29800,     -18.01876
825.39800,     -18.01872
825.49800,     -18.01868
825.59800,     -18.01874
825.69800,     -18.01890
825.79800,     -18.01896
825.89800,     -18.01913
825.99800,     -18.01930
826.09800,     -18.01956
826.19800,     -18.01984
826.29800,     -18.02018
826.39800,     -18.02024
826.49800,     -18.02060
826.59800,     -18.02067
826.69800,     -18.02083
826.79800,     -18.02099
826.89800,     -18.02106
826.99800,     -18.02112
827.09800,     -18.02137
827.19800,     -18.02144
827.29800,     -18.02150
827.39800,     -18.02156
827.49800,     -18.02172
827.59800,     -18.02179
827.69800,     -18.02185
827.79800,     -18.02184
827.89800,     -18.02207
827.99800,     -18.02204
828.09800,     -18.02210
828.19800,     -18.02206
828.29800,     -18.02202
828.39800,     -18.02208
828.49800,     -18.02195
828.59800,     -18.02191
828.69800,     -18.02187
828.79800,     -18.02182
828.89800,     -18.02168
828.99800,     -18.02146
829.09800,     -18.02131
829.19800,     -18.02118
829.29800,     -18.02084
829.39800,     -18.02050
829.49800,     -18.02028
829.59800,     -18.01972
829.69800,     -18.01940
829.79800,     -18.01896
829.89800,     -18.01852
829.99800,     -18.01808
830.09800,     -18.01775
830.19800,     -18.01741
830.29800,     -18.01695
830.39800,     -18.01684
830.49800,     -18.01638
830.59800,     -18.01625
830.69800,     -18.01621
830.79800,     -18.01617
830.89800,     -18.01614
830.99800,     -18.01610
831.09800,     -18.01606
831.19800,     -18.01602
831.29800,     -18.01598
831.39800,     -18.01595
831.49800,     -18.01591
831.59800,     -18.01587
831.69800,     -18.01583
831.79800,     -18.01590
831.89800,     -18.01585
831.99800,     -18.01602
832.09800,     -18.01608
832.19800,     -18.01616
832.29800,     -18.01610
832.39800,     -18.01617
832.49800,     -18.01613
832.59800,     -18.01609
832.69800,     -18.01605
832.79800,     -18.01601
832.89800,     -18.01619
832.99800,     -18.01614
833.09800,     -18.01609
833.19800,     -18.01615
